date,Leave,clicks,conversions,sales
2022-09-11,20.0,0,0,0.0
2022-09-12,1.0,0,0,0.0
2022-09-12,12.0,0,0,0.0
2022-09-12,16.0,2,1,15.94
2022-09-12,20.0,0,0,0.0
2022-09-13,1.0,0,0,0.0
2022-09-13,12.0,0,0,0.0
2022-09-13,16.0,0,0,0.0
2022-09-13,20.0,0,0,0.0
2022-09-14,1.0,0,0,0.0
2022-09-14,12.0,0,0,0.0
2022-09-14,16.0,0,0,0.0
2022-09-15,1.0,0,0,0.0
2022-09-15,5.0,0,0,0.0
2022-09-15,12.0,0,0,0.0
2022-09-15,16.0,0,0,0.0
2022-09-15,20.0,0,0,0.0
2022-09-16,1.0,1,0,0.0
2022-09-16,12.0,3,0,0.0
2022-09-16,16.0,0,0,0.0
2022-09-16,20.0,0,0,0.0
2022-09-16,25.0,1,1,15.94
2022-09-17,1.0,0,0,0.0
2022-09-17,5.0,0,0,0.0
2022-09-17,12.0,0,0,0.0
2022-09-17,16.0,0,0,0.0
2022-09-17,20.0,1,0,0.0
2022-09-18,1.0,0,0,0.0
2022-09-18,5.0,2,0,0.0
2022-09-18,12.0,0,0,0.0
2022-09-18,16.0,0,0,0.0
2022-09-18,20.0,0,0,0.0
2022-09-19,1.0,1,0,0.0
2022-09-19,5.0,0,0,0.0
2022-09-19,12.0,0,0,0.0
2022-09-19,16.0,0,0,0.0
2022-09-19,20.0,0,0,0.0
2022-09-19,25.0,0,0,0.0
2022-09-20,1.0,0,0,0.0
2022-09-20,5.0,0,0,0.0
2022-09-20,12.0,0,0,0.0
2022-09-20,16.0,0,0,0.0
2022-09-20,20.0,0,0,0.0
2022-09-20,25.0,0,0,0.0
2022-09-21,1.0,1,0,0.0
2022-09-21,5.0,0,0,0.0
2022-09-21,12.0,0,0,0.0
2022-09-21,16.0,0,0,0.0
2022-09-21,20.0,0,0,0.0
2022-09-22,1.0,0,0,0.0
2022-09-22,5.0,0,0,0.0
2022-09-22,12.0,0,0,0.0
2022-09-22,16.0,1,0,0.0
2022-09-22,20.0,0,0,0.0
2022-09-22,25.0,0,0,0.0
2022-09-23,1.0,1,0,0.0
2022-09-23,5.0,0,0,0.0
2022-09-23,12.0,0,0,0.0
2022-09-23,16.0,1,0,0.0
2022-09-23,20.0,0,0,0.0
2022-09-23,25.0,0,0,0.0
2022-09-24,1.0,1,0,0.0
2022-09-24,5.0,1,0,0.0
2022-09-24,12.0,0,0,0.0
2022-09-24,16.0,0,0,0.0
2022-09-24,20.0,0,0,0.0
2022-09-24,25.0,0,0,0.0
2022-09-25,1.0,2,0,0.0
2022-09-25,5.0,0,0,0.0
2022-09-25,12.0,0,0,0.0
2022-09-25,16.0,1,2,63.76
2022-09-25,20.0,1,0,0.0
2022-09-25,25.0,0,0,0.0
2022-09-26,1.0,2,0,0.0
2022-09-26,5.0,0,0,0.0
2022-09-26,12.0,1,0,0.0
2022-09-26,16.0,0,0,0.0
2022-09-26,20.0,0,0,0.0
2022-09-26,25.0,0,0,0.0
2022-09-27,1.0,1,0,0.0
2022-09-27,5.0,0,0,0.0
2022-09-27,12.0,0,0,0.0
2022-09-27,16.0,1,2,31.88
2022-09-27,20.0,2,0,0.0
2022-09-27,25.0,4,1,15.94
2022-09-28,1.0,2,0,0.0
2022-09-28,5.0,0,0,0.0
2022-09-28,12.0,0,0,0.0
2022-09-28,16.0,1,1,31.88
2022-09-28,20.0,4,2,31.88
2022-09-28,25.0,1,0,0.0
2022-09-29,1.0,2,0,0.0
2022-09-29,5.0,0,0,0.0
2022-09-29,12.0,0,0,0.0
2022-09-29,16.0,0,0,0.0
2022-09-29,20.0,0,0,0.0
2022-09-29,25.0,0,0,0.0
2022-09-30,1.0,1,0,0.0
2022-09-30,5.0,0,0,0.0
2022-09-30,12.0,0,0,0.0
2022-09-30,16.0,0,0,0.0
2022-09-30,20.0,0,0,0.0
2022-09-30,25.0,0,0,0.0
2022-10-01,1.0,0,0,0.0
2022-10-01,5.0,0,0,0.0
2022-10-01,12.0,0,0,0.0
2022-10-01,16.0,0,0,0.0
2022-10-01,20.0,4,0,0.0
2022-10-01,25.0,0,0,0.0
2022-10-02,1.0,1,1,15.94
2022-10-02,5.0,0,0,0.0
2022-10-02,12.0,0,0,0.0
2022-10-02,16.0,0,0,0.0
2022-10-02,20.0,0,0,0.0
2022-10-02,25.0,0,0,0.0
2022-10-03,1.0,0,0,0.0
2022-10-03,5.0,0,0,0.0
2022-10-03,12.0,0,0,0.0
2022-10-03,16.0,0,0,0.0
2022-10-03,20.0,0,0,0.0
2022-10-03,25.0,0,0,0.0
2022-10-04,1.0,0,0,0.0
2022-10-04,5.0,0,0,0.0
2022-10-04,12.0,3,0,0.0
2022-10-04,16.0,0,0,0.0
2022-10-04,20.0,0,0,0.0
2022-10-04,25.0,1,0,0.0
2022-10-05,1.0,3,0,0.0
2022-10-05,5.0,2,1,15.94
2022-10-05,12.0,0,0,0.0
2022-10-05,16.0,0,0,0.0
2022-10-05,20.0,0,0,0.0
2022-10-05,25.0,1,0,0.0
2022-10-06,1.0,0,0,0.0
2022-10-06,5.0,0,0,0.0
2022-10-06,12.0,0,0,0.0
2022-10-06,16.0,0,0,0.0
2022-10-06,20.0,0,0,0.0
2022-10-06,25.0,0,0,0.0
2022-10-07,1.0,0,0,0.0
2022-10-07,5.0,2,0,0.0
2022-10-07,12.0,1,0,0.0
2022-10-07,16.0,1,1,15.94
2022-10-07,20.0,1,0,0.0
2022-10-07,25.0,0,0,0.0
2022-10-08,1.0,0,0,0.0
2022-10-08,5.0,0,0,0.0
2022-10-08,12.0,0,0,0.0
2022-10-08,16.0,0,0,0.0
2022-10-08,20.0,1,0,0.0
2022-10-08,25.0,2,1,15.94
2022-10-09,1.0,0,0,0.0
2022-10-09,5.0,1,1,15.94
2022-10-09,12.0,0,0,0.0
2022-10-09,16.0,1,0,0.0
2022-10-09,20.0,0,0,0.0
2022-10-09,25.0,1,0,0.0
2022-10-10,1.0,0,0,0.0
2022-10-10,5.0,0,0,0.0
2022-10-10,12.0,0,0,0.0
2022-10-10,16.0,0,0,0.0
2022-10-10,20.0,2,1,9.99
2022-10-10,25.0,0,0,0.0
2022-10-11,1.0,0,0,0.0
2022-10-11,5.0,0,0,0.0
2022-10-11,12.0,0,0,0.0
2022-10-11,16.0,0,0,0.0
2022-10-11,20.0,0,0,0.0
2022-10-11,25.0,0,0,0.0
2022-10-12,1.0,0,0,0.0
2022-10-12,12.0,0,0,0.0
2022-10-12,16.0,0,0,0.0
2022-10-12,20.0,0,0,0.0
2022-10-12,25.0,1,0,0.0
2022-10-13,1.0,0,0,0.0
2022-10-13,5.0,1,0,0.0
2022-10-13,12.0,0,0,0.0
2022-10-13,16.0,0,0,0.0
2022-10-13,20.0,0,0,0.0
2022-10-13,25.0,0,0,0.0
2022-10-14,1.0,0,0,0.0
2022-10-14,5.0,2,0,0.0
2022-10-14,12.0,0,0,0.0
2022-10-14,16.0,1,1,15.94
2022-10-14,20.0,0,0,0.0
2022-10-14,25.0,0,0,0.0
2022-10-15,1.0,0,0,0.0
2022-10-15,12.0,1,0,0.0
2022-10-15,16.0,0,0,0.0
2022-10-15,20.0,0,0,0.0
2022-10-15,25.0,0,0,0.0
2022-10-16,1.0,0,0,0.0
2022-10-16,5.0,2,0,0.0
2022-10-16,12.0,0,0,0.0
2022-10-16,16.0,0,0,0.0
2022-10-16,20.0,0,0,0.0
2022-10-16,25.0,0,0,0.0
2022-10-17,1.0,0,0,0.0
2022-10-17,5.0,2,0,0.0
2022-10-17,12.0,0,0,0.0
2022-10-17,16.0,0,0,0.0
2022-10-17,20.0,0,0,0.0
2022-10-17,25.0,1,1,15.94
2022-10-18,1.0,0,0,0.0
2022-10-18,5.0,2,1,15.94
2022-10-18,12.0,0,0,0.0
2022-10-18,16.0,0,0,0.0
2022-10-18,25.0,0,0,0.0
2022-10-19,1.0,0,0,0.0
2022-10-19,5.0,2,0,0.0
2022-10-19,12.0,4,1,13.49
2022-10-19,16.0,0,0,0.0
2022-10-19,20.0,0,0,0.0
2022-10-19,25.0,1,0,0.0
2022-10-20,1.0,0,0,0.0
2022-10-20,5.0,1,1,15.94
2022-10-20,12.0,2,1,13.49
2022-10-20,16.0,1,2,26.98
2022-10-20,20.0,0,0,0.0
2022-10-20,25.0,1,0,0.0
2022-10-21,1.0,0,0,0.0
2022-10-21,5.0,0,0,0.0
2022-10-21,12.0,1,0,0.0
2022-10-21,16.0,0,0,0.0
2022-10-21,20.0,0,0,0.0
2022-10-21,25.0,1,0,0.0
2022-10-22,1.0,0,0,0.0
2022-10-22,5.0,0,0,0.0
2022-10-22,12.0,3,0,0.0
2022-10-22,16.0,0,0,0.0
2022-10-22,20.0,0,0,0.0
2022-10-22,25.0,1,0,0.0
2022-10-23,1.0,0,0,0.0
2022-10-23,5.0,3,0,0.0
2022-10-23,12.0,0,0,0.0
2022-10-23,16.0,0,0,0.0
2022-10-23,20.0,0,0,0.0
2022-10-23,25.0,1,0,0.0
2022-10-24,1.0,0,0,0.0
2022-10-24,5.0,0,0,0.0
2022-10-24,12.0,3,0,0.0
2022-10-24,16.0,0,0,0.0
2022-10-24,25.0,2,0,0.0
2022-10-25,1.0,1,0,0.0
2022-10-25,5.0,1,0,0.0
2022-10-25,12.0,1,0,0.0
2022-10-25,16.0,0,0,0.0
2022-10-25,20.0,0,0,0.0
2022-10-25,25.0,1,0,0.0
2022-10-26,1.0,0,0,0.0
2022-10-26,5.0,0,0,0.0
2022-10-26,12.0,3,0,0.0
2022-10-26,16.0,0,0,0.0
2022-10-26,20.0,1,1,15.94
2022-10-26,25.0,1,1,15.94
2022-10-27,1.0,0,0,0.0
2022-10-27,5.0,2,1,15.94
2022-10-27,12.0,1,0,0.0
2022-10-27,16.0,0,0,0.0
2022-10-27,20.0,0,0,0.0
2022-10-27,25.0,2,0,0.0
2022-10-28,1.0,1,0,0.0
2022-10-28,12.0,1,0,0.0
2022-10-28,16.0,0,0,0.0
2022-10-28,20.0,0,0,0.0
2022-10-28,25.0,0,0,0.0
2022-10-29,1.0,1,0,0.0
2022-10-29,12.0,0,0,0.0
2022-10-29,16.0,0,0,0.0
2022-10-29,20.0,0,0,0.0
2022-10-29,25.0,0,0,0.0
2022-10-30,1.0,0,0,0.0
2022-10-30,12.0,0,0,0.0
2022-10-30,16.0,0,0,0.0
2022-10-30,20.0,0,0,0.0
2022-10-30,25.0,0,0,0.0
2022-10-31,1.0,0,0,0.0
2022-10-31,12.0,0,0,0.0
2022-10-31,16.0,1,1,15.94
2022-10-31,20.0,0,0,0.0
2022-10-31,25.0,0,0,0.0
2022-11-01,1.0,0,0,0.0
2022-11-01,12.0,0,0,0.0
2022-11-01,16.0,0,0,0.0
2022-11-01,20.0,0,0,0.0
2022-11-01,25.0,0,0,0.0
2022-11-02,1.0,1,2,31.88
2022-11-02,12.0,0,0,0.0
2022-11-02,16.0,1,0,0.0
2022-11-02,20.0,0,0,0.0
2022-11-02,25.0,1,0,0.0
2022-11-03,1.0,0,0,0.0
2022-11-03,12.0,0,0,0.0
2022-11-03,16.0,1,1,13.49
2022-11-03,20.0,0,0,0.0
2022-11-03,25.0,1,0,0.0
2022-11-04,1.0,2,0,0.0
2022-11-04,12.0,2,0,0.0
2022-11-04,16.0,0,0,0.0
2022-11-04,20.0,0,0,0.0
2022-11-04,25.0,0,0,0.0
2022-11-05,1.0,2,0,0.0
2022-11-05,12.0,1,0,0.0
2022-11-05,16.0,0,0,0.0
2022-11-05,20.0,1,0,0.0
2022-11-05,25.0,0,0,0.0
2022-11-06,1.0,0,0,0.0
2022-11-06,12.0,1,0,0.0
2022-11-06,16.0,0,0,0.0
2022-11-06,20.0,1,0,0.0
2022-11-06,25.0,0,0,0.0
2022-11-07,1.0,1,0,0.0
2022-11-07,12.0,1,0,0.0
2022-11-07,16.0,0,0,0.0
2022-11-07,20.0,0,0,0.0
2022-11-08,1.0,2,0,0.0
2022-11-08,12.0,0,0,0.0
2022-11-08,16.0,0,0,0.0
2022-11-08,25.0,0,0,0.0
2022-11-09,1.0,2,0,0.0
2022-11-09,12.0,0,0,0.0
2022-11-09,16.0,1,0,0.0
2022-11-09,20.0,0,0,0.0
2022-11-10,1.0,0,0,0.0
2022-11-10,12.0,0,0,0.0
2022-11-10,16.0,0,0,0.0
2022-11-10,20.0,1,0,0.0
2022-11-10,25.0,1,0,0.0
2022-11-11,1.0,3,1,15.94
2022-11-11,12.0,0,0,0.0
2022-11-11,16.0,0,0,0.0
2022-11-11,20.0,0,0,0.0
2022-11-11,25.0,0,0,0.0
2022-11-12,1.0,2,0,0.0
2022-11-12,12.0,0,0,0.0
2022-11-12,16.0,0,0,0.0
2022-11-12,20.0,0,0,0.0
2022-11-12,25.0,0,0,0.0
2022-11-13,1.0,0,0,0.0
2022-11-13,12.0,0,0,0.0
2022-11-13,16.0,0,0,0.0
2022-11-13,20.0,0,0,0.0
2022-11-14,1.0,1,0,0.0
2022-11-14,12.0,0,0,0.0
2022-11-14,16.0,1,1,15.94
2022-11-14,20.0,0,0,0.0
2022-11-15,1.0,0,0,0.0
2022-11-15,12.0,0,0,0.0
2022-11-15,16.0,0,0,0.0
2022-11-15,20.0,0,0,0.0
2022-11-16,1.0,0,0,0.0
2022-11-16,12.0,0,0,0.0
2022-11-16,16.0,0,0,0.0
2022-11-16,20.0,0,0,0.0
2022-11-16,25.0,0,0,0.0
2022-11-17,1.0,0,0,0.0
2022-11-17,12.0,0,0,0.0
2022-11-17,16.0,1,0,0.0
2022-11-17,20.0,0,0,0.0
2022-11-17,25.0,0,0,0.0
2022-11-18,1.0,0,0,0.0
2022-11-18,5.0,0,0,0.0
2022-11-18,12.0,0,0,0.0
2022-11-18,16.0,0,0,0.0
2022-11-18,20.0,0,0,0.0
2022-11-18,25.0,1,0,0.0
2022-11-19,1.0,0,0,0.0
2022-11-19,5.0,0,0,0.0
2022-11-19,12.0,0,0,0.0
2022-11-19,16.0,0,0,0.0
2022-11-19,20.0,0,0,0.0
2022-11-19,25.0,1,0,0.0
2022-11-20,1.0,0,0,0.0
2022-11-20,12.0,0,0,0.0
2022-11-20,16.0,0,0,0.0
2022-11-20,20.0,0,0,0.0
2022-11-20,25.0,0,0,0.0
