date,Leave,clicks,conversions,sales
2022-10-13,199.0,0,0,0.0
2022-10-14,6.0,8,1,15.94
2022-10-14,11.0,2,0,0.0
2022-10-14,18.0,3,2,31.88
2022-10-14,19.0,0,0,0.0
2022-10-14,24.0,0,0,0.0
2022-10-14,28.0,0,0,0.0
2022-10-14,29.0,2,0,0.0
2022-10-14,32.0,1,0,0.0
2022-10-14,34.0,0,0,0.0
2022-10-14,42.0,0,0,0.0
2022-10-14,47.0,1,0,0.0
2022-10-14,50.0,3,1,15.94
2022-10-14,58.0,0,0,0.0
2022-10-14,67.0,0,0,0.0
2022-10-14,70.0,0,0,0.0
2022-10-14,71.0,0,0,0.0
2022-10-14,78.0,1,0,0.0
2022-10-14,84.0,2,0,0.0
2022-10-14,90.0,1,0,0.0
2022-10-14,93.0,0,0,0.0
2022-10-14,97.0,0,0,0.0
2022-10-14,105.0,0,0,0.0
2022-10-14,106.0,2,0,0.0
2022-10-14,107.0,0,0,0.0
2022-10-14,111.0,0,0,0.0
2022-10-14,112.0,0,0,0.0
2022-10-14,115.0,2,0,0.0
2022-10-14,137.0,1,0,0.0
2022-10-14,152.0,2,1,15.94
2022-10-14,156.0,1,0,0.0
2022-10-14,167.0,0,0,0.0
2022-10-14,175.0,3,0,0.0
2022-10-14,180.0,0,0,0.0
2022-10-14,187.0,0,0,0.0
2022-10-14,188.0,0,0,0.0
2022-10-14,189.0,0,0,0.0
2022-10-14,190.0,0,0,0.0
2022-10-14,199.0,0,0,0.0
2022-10-15,6.0,4,0,0.0
2022-10-15,11.0,2,0,0.0
2022-10-15,18.0,1,0,0.0
2022-10-15,19.0,0,0,0.0
2022-10-15,24.0,0,0,0.0
2022-10-15,28.0,0,0,0.0
2022-10-15,29.0,0,0,0.0
2022-10-15,32.0,1,0,0.0
2022-10-15,34.0,2,0,0.0
2022-10-15,42.0,0,0,0.0
2022-10-15,47.0,2,0,0.0
2022-10-15,50.0,1,0,0.0
2022-10-15,58.0,0,0,0.0
2022-10-15,67.0,0,0,0.0
2022-10-15,71.0,0,0,0.0
2022-10-15,78.0,0,0,0.0
2022-10-15,84.0,1,0,0.0
2022-10-15,90.0,0,0,0.0
2022-10-15,93.0,2,0,0.0
2022-10-15,97.0,0,0,0.0
2022-10-15,105.0,2,0,0.0
2022-10-15,106.0,0,0,0.0
2022-10-15,107.0,1,0,0.0
2022-10-15,111.0,0,0,0.0
2022-10-15,112.0,0,0,0.0
2022-10-15,115.0,0,0,0.0
2022-10-15,137.0,1,0,0.0
2022-10-15,152.0,0,0,0.0
2022-10-15,156.0,0,0,0.0
2022-10-15,167.0,1,0,0.0
2022-10-15,175.0,0,0,0.0
2022-10-15,180.0,0,0,0.0
2022-10-15,187.0,0,0,0.0
2022-10-15,188.0,0,0,0.0
2022-10-15,189.0,1,0,0.0
2022-10-15,190.0,0,0,0.0
2022-10-15,199.0,2,0,0.0
2022-10-16,6.0,6,0,0.0
2022-10-16,11.0,1,0,0.0
2022-10-16,18.0,2,0,0.0
2022-10-16,19.0,0,0,0.0
2022-10-16,24.0,0,0,0.0
2022-10-16,28.0,0,0,0.0
2022-10-16,29.0,0,0,0.0
2022-10-16,32.0,0,0,0.0
2022-10-16,34.0,1,0,0.0
2022-10-16,42.0,0,0,0.0
2022-10-16,47.0,2,0,0.0
2022-10-16,50.0,1,0,0.0
2022-10-16,58.0,0,0,0.0
2022-10-16,67.0,0,0,0.0
2022-10-16,71.0,0,0,0.0
2022-10-16,78.0,0,0,0.0
2022-10-16,84.0,0,0,0.0
2022-10-16,90.0,0,0,0.0
2022-10-16,93.0,0,0,0.0
2022-10-16,97.0,0,0,0.0
2022-10-16,105.0,2,0,0.0
2022-10-16,106.0,2,0,0.0
2022-10-16,107.0,0,0,0.0
2022-10-16,111.0,0,0,0.0
2022-10-16,115.0,0,0,0.0
2022-10-16,137.0,0,0,0.0
2022-10-16,152.0,0,0,0.0
2022-10-16,156.0,0,0,0.0
2022-10-16,167.0,0,0,0.0
2022-10-16,175.0,2,1,15.94
2022-10-16,180.0,0,0,0.0
2022-10-16,187.0,0,0,0.0
2022-10-16,188.0,0,0,0.0
2022-10-16,189.0,0,0,0.0
2022-10-16,190.0,0,0,0.0
2022-10-16,199.0,0,0,0.0
2022-10-17,6.0,7,2,31.88
2022-10-17,11.0,1,0,0.0
2022-10-17,18.0,0,0,0.0
2022-10-17,19.0,0,0,0.0
2022-10-17,24.0,0,0,0.0
2022-10-17,28.0,0,0,0.0
2022-10-17,29.0,1,0,0.0
2022-10-17,32.0,0,0,0.0
2022-10-17,34.0,0,0,0.0
2022-10-17,42.0,0,0,0.0
2022-10-17,47.0,5,0,0.0
2022-10-17,50.0,1,0,0.0
2022-10-17,58.0,0,0,0.0
2022-10-17,67.0,0,0,0.0
2022-10-17,71.0,0,0,0.0
2022-10-17,78.0,1,0,0.0
2022-10-17,84.0,4,2,31.88
2022-10-17,90.0,0,0,0.0
2022-10-17,93.0,2,0,0.0
2022-10-17,105.0,1,0,0.0
2022-10-17,106.0,2,0,0.0
2022-10-17,107.0,0,0,0.0
2022-10-17,111.0,0,0,0.0
2022-10-17,112.0,0,0,0.0
2022-10-17,115.0,0,0,0.0
2022-10-17,137.0,0,0,0.0
2022-10-17,152.0,1,1,15.94
2022-10-17,156.0,1,1,15.94
2022-10-17,167.0,1,0,0.0
2022-10-17,175.0,0,0,0.0
2022-10-17,180.0,0,0,0.0
2022-10-17,187.0,1,0,0.0
2022-10-17,188.0,0,0,0.0
2022-10-17,189.0,0,0,0.0
2022-10-17,190.0,0,0,0.0
2022-10-17,199.0,0,0,0.0
2022-10-18,6.0,10,3,47.82
2022-10-18,11.0,1,0,0.0
2022-10-18,18.0,0,0,0.0
2022-10-18,19.0,0,0,0.0
2022-10-18,24.0,1,0,0.0
2022-10-18,28.0,0,0,0.0
2022-10-18,29.0,0,0,0.0
2022-10-18,32.0,0,0,0.0
2022-10-18,34.0,1,1,15.94
2022-10-18,42.0,0,0,0.0
2022-10-18,47.0,4,0,0.0
2022-10-18,50.0,2,0,0.0
2022-10-18,58.0,1,0,0.0
2022-10-18,67.0,0,0,0.0
2022-10-18,71.0,0,0,0.0
2022-10-18,78.0,2,0,0.0
2022-10-18,84.0,1,0,0.0
2022-10-18,90.0,0,0,0.0
2022-10-18,93.0,2,0,0.0
2022-10-18,97.0,0,0,0.0
2022-10-18,105.0,1,0,0.0
2022-10-18,106.0,2,1,15.94
2022-10-18,107.0,0,0,0.0
2022-10-18,111.0,0,0,0.0
2022-10-18,112.0,0,0,0.0
2022-10-18,115.0,0,0,0.0
2022-10-18,137.0,0,0,0.0
2022-10-18,152.0,0,0,0.0
2022-10-18,167.0,0,0,0.0
2022-10-18,175.0,3,1,15.94
2022-10-18,180.0,1,0,0.0
2022-10-18,187.0,1,0,0.0
2022-10-18,188.0,0,0,0.0
2022-10-18,189.0,0,0,0.0
2022-10-18,190.0,0,0,0.0
2022-10-18,199.0,0,0,0.0
2022-10-19,6.0,3,1,15.94
2022-10-19,11.0,0,0,0.0
2022-10-19,18.0,1,0,0.0
2022-10-19,19.0,0,0,0.0
2022-10-19,24.0,0,0,0.0
2022-10-19,28.0,0,0,0.0
2022-10-19,29.0,2,0,0.0
2022-10-19,32.0,0,0,0.0
2022-10-19,34.0,1,0,0.0
2022-10-19,42.0,0,0,0.0
2022-10-19,47.0,4,0,0.0
2022-10-19,50.0,0,0,0.0
2022-10-19,58.0,4,1,13.49
2022-10-19,67.0,0,0,0.0
2022-10-19,71.0,0,0,0.0
2022-10-19,78.0,0,0,0.0
2022-10-19,84.0,3,0,0.0
2022-10-19,90.0,0,0,0.0
2022-10-19,93.0,6,0,0.0
2022-10-19,97.0,0,0,0.0
2022-10-19,105.0,1,0,0.0
2022-10-19,106.0,2,0,0.0
2022-10-19,107.0,1,0,0.0
2022-10-19,111.0,0,0,0.0
2022-10-19,112.0,0,0,0.0
2022-10-19,115.0,0,0,0.0
2022-10-19,137.0,0,0,0.0
2022-10-19,152.0,3,2,31.88
2022-10-19,156.0,0,0,0.0
2022-10-19,167.0,0,0,0.0
2022-10-19,175.0,0,0,0.0
2022-10-19,180.0,0,0,0.0
2022-10-19,187.0,0,0,0.0
2022-10-19,188.0,0,0,0.0
2022-10-19,189.0,0,0,0.0
2022-10-19,190.0,2,0,0.0
2022-10-19,199.0,0,0,0.0
2022-10-20,6.0,2,0,0.0
2022-10-20,11.0,0,0,0.0
2022-10-20,18.0,0,0,0.0
2022-10-20,19.0,0,0,0.0
2022-10-20,24.0,0,0,0.0
2022-10-20,28.0,0,0,0.0
2022-10-20,29.0,0,0,0.0
2022-10-20,32.0,0,0,0.0
2022-10-20,34.0,0,0,0.0
2022-10-20,42.0,0,0,0.0
2022-10-20,47.0,1,0,0.0
2022-10-20,50.0,1,0,0.0
2022-10-20,58.0,2,1,13.49
2022-10-20,67.0,0,0,0.0
2022-10-20,71.0,0,0,0.0
2022-10-20,78.0,0,0,0.0
2022-10-20,84.0,2,2,31.88
2022-10-20,90.0,1,0,0.0
2022-10-20,93.0,1,1,15.94
2022-10-20,105.0,1,0,0.0
2022-10-20,106.0,1,1,15.94
2022-10-20,107.0,0,0,0.0
2022-10-20,111.0,0,0,0.0
2022-10-20,112.0,0,0,0.0
2022-10-20,115.0,1,2,26.98
2022-10-20,137.0,1,0,0.0
2022-10-20,152.0,1,0,0.0
2022-10-20,156.0,0,0,0.0
2022-10-20,167.0,0,0,0.0
2022-10-20,175.0,0,0,0.0
2022-10-20,180.0,0,0,0.0
2022-10-20,187.0,0,0,0.0
2022-10-20,188.0,0,0,0.0
2022-10-20,189.0,1,0,0.0
2022-10-20,190.0,4,0,0.0
2022-10-20,199.0,0,0,0.0
2022-10-21,6.0,0,0,0.0
2022-10-21,11.0,1,0,0.0
2022-10-21,18.0,0,0,0.0
2022-10-21,19.0,0,0,0.0
2022-10-21,24.0,0,0,0.0
2022-10-21,28.0,0,0,0.0
2022-10-21,29.0,1,0,0.0
2022-10-21,32.0,0,0,0.0
2022-10-21,34.0,0,0,0.0
2022-10-21,42.0,0,0,0.0
2022-10-21,47.0,1,0,0.0
2022-10-21,50.0,0,0,0.0
2022-10-21,58.0,1,0,0.0
2022-10-21,67.0,0,0,0.0
2022-10-21,71.0,0,0,0.0
2022-10-21,78.0,0,0,0.0
2022-10-21,84.0,1,0,0.0
2022-10-21,90.0,2,0,0.0
2022-10-21,93.0,2,0,0.0
2022-10-21,97.0,0,0,0.0
2022-10-21,105.0,2,1,15.94
2022-10-21,106.0,0,0,0.0
2022-10-21,107.0,0,0,0.0
2022-10-21,111.0,0,0,0.0
2022-10-21,112.0,0,0,0.0
2022-10-21,115.0,0,0,0.0
2022-10-21,137.0,0,0,0.0
2022-10-21,152.0,1,0,0.0
2022-10-21,156.0,0,0,0.0
2022-10-21,167.0,0,0,0.0
2022-10-21,175.0,0,0,0.0
2022-10-21,180.0,0,0,0.0
2022-10-21,187.0,0,0,0.0
2022-10-21,188.0,0,0,0.0
2022-10-21,189.0,0,0,0.0
2022-10-21,190.0,0,0,0.0
2022-10-22,6.0,0,0,0.0
2022-10-22,11.0,0,0,0.0
2022-10-22,18.0,0,0,0.0
2022-10-22,19.0,0,0,0.0
2022-10-22,24.0,1,0,0.0
2022-10-22,28.0,0,0,0.0
2022-10-22,29.0,0,0,0.0
2022-10-22,32.0,0,0,0.0
2022-10-22,34.0,0,0,0.0
2022-10-22,42.0,0,0,0.0
2022-10-22,47.0,2,0,0.0
2022-10-22,50.0,0,0,0.0
2022-10-22,58.0,3,0,0.0
2022-10-22,67.0,0,0,0.0
2022-10-22,71.0,0,0,0.0
2022-10-22,78.0,0,0,0.0
2022-10-22,84.0,1,0,0.0
2022-10-22,90.0,0,0,0.0
2022-10-22,93.0,0,0,0.0
2022-10-22,97.0,0,0,0.0
2022-10-22,105.0,0,0,0.0
2022-10-22,106.0,0,0,0.0
2022-10-22,107.0,0,0,0.0
2022-10-22,111.0,1,0,0.0
2022-10-22,112.0,0,0,0.0
2022-10-22,115.0,1,0,0.0
2022-10-22,137.0,0,0,0.0
2022-10-22,152.0,1,0,0.0
2022-10-22,156.0,0,0,0.0
2022-10-22,167.0,0,0,0.0
2022-10-22,175.0,0,0,0.0
2022-10-22,180.0,0,0,0.0
2022-10-22,187.0,0,0,0.0
2022-10-22,188.0,0,0,0.0
2022-10-22,189.0,1,0,0.0
2022-10-22,190.0,0,0,0.0
2022-10-22,199.0,0,0,0.0
2022-10-23,6.0,4,2,31.88
2022-10-23,11.0,2,0,0.0
2022-10-23,18.0,1,0,0.0
2022-10-23,19.0,0,0,0.0
2022-10-23,24.0,2,0,0.0
2022-10-23,28.0,0,0,0.0
2022-10-23,29.0,0,0,0.0
2022-10-23,32.0,1,0,0.0
2022-10-23,34.0,1,0,0.0
2022-10-23,42.0,0,0,0.0
2022-10-23,47.0,0,0,0.0
2022-10-23,50.0,0,0,0.0
2022-10-23,58.0,0,0,0.0
2022-10-23,67.0,0,0,0.0
2022-10-23,71.0,0,0,0.0
2022-10-23,78.0,0,0,0.0
2022-10-23,84.0,2,0,0.0
2022-10-23,90.0,0,0,0.0
2022-10-23,93.0,0,0,0.0
2022-10-23,105.0,0,0,0.0
2022-10-23,106.0,3,0,0.0
2022-10-23,107.0,1,0,0.0
2022-10-23,111.0,0,0,0.0
2022-10-23,112.0,0,0,0.0
2022-10-23,115.0,0,0,0.0
2022-10-23,137.0,1,0,0.0
2022-10-23,152.0,1,0,0.0
2022-10-23,167.0,0,0,0.0
2022-10-23,175.0,0,0,0.0
2022-10-23,180.0,0,0,0.0
2022-10-23,187.0,0,0,0.0
2022-10-23,188.0,0,0,0.0
2022-10-23,189.0,0,0,0.0
2022-10-23,190.0,1,1,15.94
2022-10-23,199.0,0,0,0.0
2022-10-24,6.0,3,0,0.0
2022-10-24,11.0,4,0,0.0
2022-10-24,18.0,1,0,0.0
2022-10-24,19.0,0,0,0.0
2022-10-24,24.0,0,0,0.0
2022-10-24,28.0,0,0,0.0
2022-10-24,29.0,0,0,0.0
2022-10-24,32.0,1,0,0.0
2022-10-24,34.0,1,0,0.0
2022-10-24,42.0,0,0,0.0
2022-10-24,47.0,0,0,0.0
2022-10-24,50.0,0,0,0.0
2022-10-24,58.0,3,0,0.0
2022-10-24,67.0,0,0,0.0
2022-10-24,71.0,0,0,0.0
2022-10-24,78.0,0,0,0.0
2022-10-24,84.0,2,0,0.0
2022-10-24,90.0,0,0,0.0
2022-10-24,93.0,2,0,0.0
2022-10-24,105.0,1,0,0.0
2022-10-24,106.0,0,0,0.0
2022-10-24,107.0,0,0,0.0
2022-10-24,111.0,0,0,0.0
2022-10-24,112.0,2,1,13.49
2022-10-24,115.0,0,0,0.0
2022-10-24,128.0,0,0,0.0
2022-10-24,137.0,0,0,0.0
2022-10-24,152.0,2,0,0.0
2022-10-24,156.0,0,0,0.0
2022-10-24,162.0,1,0,0.0
2022-10-24,167.0,2,0,0.0
2022-10-24,175.0,0,0,0.0
2022-10-24,180.0,0,0,0.0
2022-10-24,187.0,0,0,0.0
2022-10-24,188.0,0,0,0.0
2022-10-24,189.0,0,0,0.0
2022-10-24,190.0,1,0,0.0
2022-10-24,199.0,0,0,0.0
2022-10-25,6.0,0,0,0.0
2022-10-25,11.0,1,0,0.0
2022-10-25,18.0,0,0,0.0
2022-10-25,19.0,0,0,0.0
2022-10-25,24.0,1,0,0.0
2022-10-25,28.0,0,0,0.0
2022-10-25,29.0,1,0,0.0
2022-10-25,32.0,0,0,0.0
2022-10-25,34.0,0,0,0.0
2022-10-25,42.0,0,0,0.0
2022-10-25,47.0,2,0,0.0
2022-10-25,50.0,2,0,0.0
2022-10-25,58.0,1,0,0.0
2022-10-25,67.0,0,0,0.0
2022-10-25,71.0,0,0,0.0
2022-10-25,78.0,1,1,15.94
2022-10-25,84.0,2,0,0.0
2022-10-25,90.0,1,0,0.0
2022-10-25,93.0,0,0,0.0
2022-10-25,97.0,0,0,0.0
2022-10-25,105.0,3,0,0.0
2022-10-25,106.0,1,0,0.0
2022-10-25,107.0,0,0,0.0
2022-10-25,111.0,0,0,0.0
2022-10-25,112.0,1,0,0.0
2022-10-25,115.0,2,1,15.94
2022-10-25,128.0,4,2,31.88
2022-10-25,137.0,0,0,0.0
2022-10-25,152.0,1,0,0.0
2022-10-25,156.0,0,0,0.0
2022-10-25,162.0,1,0,0.0
2022-10-25,167.0,0,0,0.0
2022-10-25,175.0,0,0,0.0
2022-10-25,180.0,1,0,0.0
2022-10-25,187.0,0,0,0.0
2022-10-25,188.0,0,0,0.0
2022-10-25,189.0,0,0,0.0
2022-10-25,190.0,2,0,0.0
2022-10-25,199.0,0,0,0.0
2022-10-26,6.0,1,0,0.0
2022-10-26,11.0,3,0,0.0
2022-10-26,18.0,3,1,15.94
2022-10-26,19.0,0,0,0.0
2022-10-26,24.0,0,0,0.0
2022-10-26,28.0,0,0,0.0
2022-10-26,29.0,0,0,0.0
2022-10-26,32.0,0,0,0.0
2022-10-26,34.0,1,0,0.0
2022-10-26,42.0,0,0,0.0
2022-10-26,47.0,0,0,0.0
2022-10-26,50.0,0,0,0.0
2022-10-26,58.0,3,0,0.0
2022-10-26,67.0,0,0,0.0
2022-10-26,71.0,0,0,0.0
2022-10-26,78.0,1,0,0.0
2022-10-26,84.0,2,0,0.0
2022-10-26,90.0,1,0,0.0
2022-10-26,93.0,2,0,0.0
2022-10-26,97.0,0,0,0.0
2022-10-26,105.0,0,0,0.0
2022-10-26,106.0,0,0,0.0
2022-10-26,107.0,0,0,0.0
2022-10-26,111.0,0,0,0.0
2022-10-26,112.0,0,0,0.0
2022-10-26,115.0,1,0,0.0
2022-10-26,128.0,3,0,0.0
2022-10-26,137.0,1,1,15.94
2022-10-26,152.0,1,1,15.94
2022-10-26,156.0,0,0,0.0
2022-10-26,162.0,1,0,0.0
2022-10-26,167.0,0,0,0.0
2022-10-26,175.0,0,0,0.0
2022-10-26,180.0,1,0,0.0
2022-10-26,187.0,0,0,0.0
2022-10-26,188.0,0,0,0.0
2022-10-26,189.0,0,0,0.0
2022-10-26,190.0,0,0,0.0
2022-10-26,199.0,0,0,0.0
2022-10-27,6.0,1,0,0.0
2022-10-27,11.0,1,0,0.0
2022-10-27,18.0,0,0,0.0
2022-10-27,19.0,0,0,0.0
2022-10-27,24.0,0,0,0.0
2022-10-27,28.0,0,0,0.0
2022-10-27,29.0,0,0,0.0
2022-10-27,32.0,0,0,0.0
2022-10-27,34.0,2,0,0.0
2022-10-27,42.0,0,0,0.0
2022-10-27,47.0,0,0,0.0
2022-10-27,50.0,0,0,0.0
2022-10-27,58.0,3,0,0.0
2022-10-27,67.0,0,0,0.0
2022-10-27,71.0,0,0,0.0
2022-10-27,78.0,2,0,0.0
2022-10-27,84.0,2,1,15.94
2022-10-27,90.0,0,0,0.0
2022-10-27,93.0,1,0,0.0
2022-10-27,97.0,0,0,0.0
2022-10-27,105.0,0,0,0.0
2022-10-27,106.0,2,1,15.94
2022-10-27,107.0,0,0,0.0
2022-10-27,111.0,0,0,0.0
2022-10-27,112.0,0,0,0.0
2022-10-27,115.0,0,0,0.0
2022-10-27,128.0,6,0,0.0
2022-10-27,137.0,1,1,15.94
2022-10-27,152.0,3,1,13.49
2022-10-27,156.0,0,0,0.0
2022-10-27,162.0,5,1,15.94
2022-10-27,167.0,2,0,0.0
2022-10-27,175.0,1,0,0.0
2022-10-27,180.0,1,0,0.0
2022-10-27,187.0,0,0,0.0
2022-10-27,188.0,0,0,0.0
2022-10-27,189.0,0,0,0.0
2022-10-27,190.0,1,0,0.0
2022-10-27,199.0,0,0,0.0
2022-10-28,6.0,0,0,0.0
2022-10-28,11.0,0,0,0.0
2022-10-28,18.0,0,0,0.0
2022-10-28,19.0,0,0,0.0
2022-10-28,24.0,0,0,0.0
2022-10-28,28.0,0,0,0.0
2022-10-28,29.0,0,0,0.0
2022-10-28,32.0,0,0,0.0
2022-10-28,34.0,0,0,0.0
2022-10-28,42.0,0,0,0.0
2022-10-28,47.0,1,0,0.0
2022-10-28,50.0,0,0,0.0
2022-10-28,58.0,2,0,0.0
2022-10-28,67.0,0,0,0.0
2022-10-28,70.0,0,0,0.0
2022-10-28,71.0,0,0,0.0
2022-10-28,78.0,3,1,15.94
2022-10-28,84.0,3,0,0.0
2022-10-28,90.0,0,0,0.0
2022-10-28,93.0,1,1,15.94
2022-10-28,97.0,0,0,0.0
2022-10-28,105.0,0,0,0.0
2022-10-28,106.0,0,0,0.0
2022-10-28,107.0,0,0,0.0
2022-10-28,111.0,0,0,0.0
2022-10-28,112.0,0,0,0.0
2022-10-28,115.0,0,0,0.0
2022-10-28,128.0,2,0,0.0
2022-10-28,137.0,0,0,0.0
2022-10-28,152.0,2,1,15.94
2022-10-28,156.0,0,0,0.0
2022-10-28,162.0,1,0,0.0
2022-10-28,167.0,0,0,0.0
2022-10-28,175.0,0,0,0.0
2022-10-28,180.0,0,0,0.0
2022-10-28,187.0,0,0,0.0
2022-10-28,188.0,0,0,0.0
2022-10-28,189.0,0,0,0.0
2022-10-28,190.0,0,0,0.0
2022-10-28,199.0,0,0,0.0
2022-10-29,6.0,0,0,0.0
2022-10-29,11.0,1,0,0.0
2022-10-29,18.0,0,0,0.0
2022-10-29,19.0,0,0,0.0
2022-10-29,24.0,0,0,0.0
2022-10-29,28.0,0,0,0.0
2022-10-29,29.0,1,0,0.0
2022-10-29,32.0,0,0,0.0
2022-10-29,34.0,0,0,0.0
2022-10-29,42.0,1,0,0.0
2022-10-29,47.0,0,0,0.0
2022-10-29,50.0,1,1,15.94
2022-10-29,58.0,0,0,0.0
2022-10-29,67.0,0,0,0.0
2022-10-29,70.0,2,0,0.0
2022-10-29,71.0,0,0,0.0
2022-10-29,78.0,0,0,0.0
2022-10-29,84.0,2,0,0.0
2022-10-29,90.0,0,0,0.0
2022-10-29,93.0,1,0,0.0
2022-10-29,97.0,0,0,0.0
2022-10-29,105.0,1,0,0.0
2022-10-29,106.0,0,0,0.0
2022-10-29,107.0,0,0,0.0
2022-10-29,111.0,0,0,0.0
2022-10-29,112.0,0,0,0.0
2022-10-29,115.0,2,0,0.0
2022-10-29,128.0,0,0,0.0
2022-10-29,137.0,1,1,15.94
2022-10-29,152.0,0,0,0.0
2022-10-29,156.0,0,0,0.0
2022-10-29,162.0,0,0,0.0
2022-10-29,167.0,1,0,0.0
2022-10-29,175.0,0,0,0.0
2022-10-29,180.0,0,0,0.0
2022-10-29,187.0,0,0,0.0
2022-10-29,188.0,0,0,0.0
2022-10-29,189.0,0,0,0.0
2022-10-29,190.0,0,0,0.0
2022-10-29,199.0,1,0,0.0
2022-10-30,6.0,0,0,0.0
2022-10-30,11.0,2,0,0.0
2022-10-30,18.0,1,0,0.0
2022-10-30,19.0,0,0,0.0
2022-10-30,24.0,0,0,0.0
2022-10-30,28.0,0,0,0.0
2022-10-30,29.0,0,0,0.0
2022-10-30,32.0,0,0,0.0
2022-10-30,34.0,0,0,0.0
2022-10-30,42.0,0,0,0.0
2022-10-30,47.0,0,0,0.0
2022-10-30,50.0,0,0,0.0
2022-10-30,58.0,0,0,0.0
2022-10-30,67.0,0,0,0.0
2022-10-30,70.0,2,0,0.0
2022-10-30,71.0,0,0,0.0
2022-10-30,78.0,0,0,0.0
2022-10-30,84.0,4,0,0.0
2022-10-30,90.0,0,0,0.0
2022-10-30,93.0,2,1,15.94
2022-10-30,97.0,0,0,0.0
2022-10-30,105.0,0,0,0.0
2022-10-30,106.0,1,0,0.0
2022-10-30,107.0,1,1,15.94
2022-10-30,111.0,1,0,0.0
2022-10-30,112.0,0,0,0.0
2022-10-30,115.0,2,0,0.0
2022-10-30,128.0,2,2,31.88
2022-10-30,137.0,0,0,0.0
2022-10-30,152.0,0,0,0.0
2022-10-30,156.0,0,0,0.0
2022-10-30,162.0,1,0,0.0
2022-10-30,167.0,1,0,0.0
2022-10-30,175.0,2,0,0.0
2022-10-30,180.0,0,0,0.0
2022-10-30,187.0,0,0,0.0
2022-10-30,188.0,1,0,0.0
2022-10-30,189.0,0,0,0.0
2022-10-30,190.0,0,0,0.0
2022-10-30,199.0,0,0,0.0
2022-10-31,6.0,0,0,0.0
2022-10-31,11.0,0,0,0.0
2022-10-31,18.0,1,0,0.0
2022-10-31,19.0,1,0,0.0
2022-10-31,24.0,0,0,0.0
2022-10-31,28.0,0,0,0.0
2022-10-31,29.0,1,0,0.0
2022-10-31,32.0,0,0,0.0
2022-10-31,34.0,1,0,0.0
2022-10-31,42.0,0,0,0.0
2022-10-31,47.0,0,0,0.0
2022-10-31,50.0,0,0,0.0
2022-10-31,58.0,0,0,0.0
2022-10-31,67.0,0,0,0.0
2022-10-31,70.0,1,0,0.0
2022-10-31,71.0,0,0,0.0
2022-10-31,78.0,0,0,0.0
2022-10-31,84.0,1,0,0.0
2022-10-31,90.0,2,0,0.0
2022-10-31,93.0,1,0,0.0
2022-10-31,105.0,1,0,0.0
2022-10-31,106.0,0,0,0.0
2022-10-31,107.0,1,1,15.94
2022-10-31,111.0,0,0,0.0
2022-10-31,112.0,1,0,0.0
2022-10-31,115.0,4,0,0.0
2022-10-31,128.0,0,0,0.0
2022-10-31,137.0,0,0,0.0
2022-10-31,152.0,0,0,0.0
2022-10-31,162.0,0,0,0.0
2022-10-31,167.0,0,0,0.0
2022-10-31,175.0,0,0,0.0
2022-10-31,180.0,0,0,0.0
2022-10-31,187.0,0,0,0.0
2022-10-31,188.0,0,0,0.0
2022-10-31,189.0,0,0,0.0
2022-10-31,190.0,1,1,15.94
2022-10-31,199.0,0,0,0.0
2022-11-01,6.0,0,0,0.0
2022-11-01,11.0,2,0,0.0
2022-11-01,18.0,0,0,0.0
2022-11-01,19.0,0,0,0.0
2022-11-01,24.0,0,0,0.0
2022-11-01,28.0,1,0,0.0
2022-11-01,29.0,0,0,0.0
2022-11-01,32.0,0,0,0.0
2022-11-01,34.0,3,0,0.0
2022-11-01,42.0,0,0,0.0
2022-11-01,47.0,1,0,0.0
2022-11-01,50.0,0,0,0.0
2022-11-01,58.0,0,0,0.0
2022-11-01,67.0,0,0,0.0
2022-11-01,70.0,1,0,0.0
2022-11-01,71.0,0,0,0.0
2022-11-01,78.0,1,0,0.0
2022-11-01,84.0,4,1,15.94
2022-11-01,90.0,3,1,15.94
2022-11-01,93.0,3,0,0.0
2022-11-01,105.0,0,0,0.0
2022-11-01,106.0,2,1,15.94
2022-11-01,107.0,0,0,0.0
2022-11-01,111.0,0,0,0.0
2022-11-01,112.0,0,0,0.0
2022-11-01,115.0,2,0,0.0
2022-11-01,128.0,1,0,0.0
2022-11-01,137.0,0,0,0.0
2022-11-01,152.0,0,0,0.0
2022-11-01,156.0,1,3,79.7
2022-11-01,162.0,1,0,0.0
2022-11-01,167.0,0,0,0.0
2022-11-01,175.0,0,0,0.0
2022-11-01,180.0,0,0,0.0
2022-11-01,187.0,0,0,0.0
2022-11-01,188.0,3,0,0.0
2022-11-01,189.0,0,0,0.0
2022-11-01,190.0,1,0,0.0
2022-11-01,199.0,2,0,0.0
2022-11-02,6.0,0,0,0.0
2022-11-02,11.0,1,0,0.0
2022-11-02,18.0,0,0,0.0
2022-11-02,19.0,1,2,31.88
2022-11-02,24.0,0,0,0.0
2022-11-02,28.0,0,0,0.0
2022-11-02,29.0,0,0,0.0
2022-11-02,32.0,0,0,0.0
2022-11-02,34.0,1,0,0.0
2022-11-02,42.0,0,0,0.0
2022-11-02,47.0,0,0,0.0
2022-11-02,50.0,2,0,0.0
2022-11-02,58.0,0,0,0.0
2022-11-02,67.0,0,0,0.0
2022-11-02,70.0,0,0,0.0
2022-11-02,71.0,1,0,0.0
2022-11-02,78.0,3,0,0.0
2022-11-02,84.0,0,0,0.0
